rank,asset,market_id,market_slug,token_id,question,rule_family,horizon_hours,learned_direction,train_accuracy,test_accuracy,train_average_forward_return,test_average_forward_return,stability,train_samples,test_samples,simplicity,score,grade,filter_reason
1025,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
1026,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
1027,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
1028,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
1029,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,flat_market
1030,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1031,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1032,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1033,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1034,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1035,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1036,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1037,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1038,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1039,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1040,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1041,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1042,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1043,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1044,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1045,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1046,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1047,BTC,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1048,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1049,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1050,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1051,BTC,701504,will-bitcoin-dip-to-25000-by-december-31-2026-948-243-253-666-115-787-981-282-573-719-186-417-762-754-486-851-278-145,58908160299895538838177673280060816284346493901538403975218911918392404378292,"Will Bitcoin dip to $25,000 by December 31, 2026?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1052,BTC,701504,will-bitcoin-dip-to-25000-by-december-31-2026-948-243-253-666-115-787-981-282-573-719-186-417-762-754-486-851-278-145,58908160299895538838177673280060816284346493901538403975218911918392404378292,"Will Bitcoin dip to $25,000 by December 31, 2026?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1053,BTC,701504,will-bitcoin-dip-to-25000-by-december-31-2026-948-243-253-666-115-787-981-282-573-719-186-417-762-754-486-851-278-145,58908160299895538838177673280060816284346493901538403975218911918392404378292,"Will Bitcoin dip to $25,000 by December 31, 2026?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1054,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1055,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1056,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1057,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1058,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1059,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1060,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1061,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1062,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1063,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1064,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1065,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1066,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1067,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1068,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1069,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1070,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1071,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1072,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1073,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1074,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1075,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1076,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1077,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1078,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1079,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1080,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1081,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",polymarket_leads_crypto_momentum,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1082,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",polymarket_leads_crypto_momentum,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1083,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",polymarket_leads_crypto_momentum,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1084,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_momentum_continuation,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1085,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_momentum_continuation,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1086,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_momentum_continuation,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1087,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_reversal,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1088,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_reversal,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1089,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",probability_reversal,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1090,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1091,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",high_confidence_probability_move,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1092,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",high_confidence_probability_move,24,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
1093,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,"Will Bitcoin dip to $65,000 in April?",high_confidence_probability_move,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,REJECTED,insufficient_samples
